text,clean_text,label,f3_digits_ratio,f24_punct_div,f45_adj_count,f66_genitive_count,f87_gini
فرض الواقع العملي تراجع واضح لمبدأ سلطان الإرادة في العقد حيث لم يعد هو المبدأ الأساس في تكوين العقد، في ظل التطور الحديث الذي فرض نوعا جديدا من العقود تتسم بطبيعتها بعدم التوازن العقدي، كعقود الإذعان لوجود طرف قوي وطرف ضعيف كما هو الحال في عقد الإستهلاك بين المستهلك والمتدخل، أين تم التخلي عن التصور الكلاسيكي المطلق للعقد القائم على إرادة المتعاقدين، عن طريق تدخل المشرع من خلال قانون حماية المستهلك وقمع الغش 09-03 والنصوص المكملة له، بقواعد آمرة في العقد لا يجوز الإتفاق على مخالفتها كنوع من الحماية القانونية للطرف المذعن؛ من أجل إعادة التوازن للعلاقة العقدية في صورة التوجه التشريعي للعقد أو ما درج على تسميته بالعقد الموجّه كنوع خاص من العقود يقتضي أحكاما قانونية خاصة تختلف في مجملها عن الأحكام العامة للعقود المعروفة في القانون المدني.,فرض واقع عملي تراجع اضح مبدا لطان اراده عقد حيث يعد مبدا اساس تكو عقد، ظل تطور حديث فرض نوعا جديدا عقود تتسم طبيعت عدم توازن عقدي، عقود اذع وجود طرف قوي طرف ضعيف حال عقد استهلاك مستهلك متدخل، اين تم تخلي تصور كلاسيكي مطلق عقد قائم علي اراده متعاقدين، طريق تدخل مشرع قان حمايه مستهلك قمع الغش نصوص مكمله له، قواعد امره عقد يجوز اتفاق علي مخالفت نوع حمايه قانونيه طرف مذعن؛ اجل اعاده توازن علاقه عقديه صوره توجه تشريعي عقد او درج علي تسميته عقد موجه نوع خاص عقود يقتضي احكاما قانونيه خاصه تختلف مجمل احكام عامه عقود معروفه قان مدني,0,0.005369127516778523,0.004026845637583893,7.0,19.0,0.16578908878162935
جتمع المدني هو عبارة عن صورة حقيقية لواقع أي نظام في دولة ما، وحتى يكون نظاما ديمقراطيا يقوم على احترام حقوق الإنسان ومراعاتها وضمان عدم انتهاكها، لا بد أن يكون للمجتمع المدني دور في تسليــــــــــط الضوء على واقع حقوق الإنسان، هذه الحقوق التي لم يبق لها إقليم محدود ورقعة محلية، بل أصبح لها مجال أرحب تجاوز الحدود الجغرافية للبلد، واقتضى أن يهتم بهذا المجال مجتمع مدني عالمي يتميز بخصائص ومبادئ تضمن ديمومته ونجاحه، وترعاه أجهزة مستقلة ونزيهة، مثل المنظمات غير الحكومية.وإن لهذا المجتمع المدني مجالات أرضيتها الخصبة حقوق الإنسان: مدنية كانت أو اقتصادية أو اجتماعية... ووسائل تأثير(تكتلات إقليمية، وسائل إعلام) وآليات (ضغوطات وتدخلات) تجعله- بحق- يتغيى التأثير الإيجابي في المجتمع المدني المحلي فتحفظ حقوق الإنسان من الانتقاص ويرقى بها إلى مصاف كرامة الإنسان الحقيقية وقيمته العالية.,جتمع مدني عباره صوره حقيقيه واقع اي نظام دوله ما، حتي يكون نظاما ديمقراطيا يقوم علي احترام حقوق انس مراعات ضمان عدم انتهاكها، بد ان يكون مجتمع مدني دور تسليط ضوء علي اقع حقوق انسان، حقوق يبق اقليم محدود رقعه محليه، اصبح مجال ارحب تجاوز حدود جغرافيه بلد، اقتضي ان يهتم هذا مجال مجتمع مدني عالمي يتميز خصائص مبادئ تضمن ديمومته نجاحه، ترعاه اجهزه مستقله نزيهه، مثل منظم حكوميه وان هذا مجتمع مدني مجال ارضيت خصبه حقوق انس مدنيه او اقتصاديه او اجتماعيه وسائل تاثير تكتل اقليميه، سائل اعلام يات ضغوط تدخل تجعله بحق يتغيي تاثير ايجابي مجتمع مدني محلي تحفظ حقوق انس انتقاص يرقي بها الي مصاف رامه انس حقيقيه قيمته عاليه,0,0.0,0.006385696040868455,8.0,8.0,0.11832611832611839
نتناول في هذه الدراسة الوضعيات القانونية الأساسية للموظف العام، وذلك بتسليط الضوء على ما جاء به المرسوم التنفيذي رقم 20-373 المتعلق بالوضعيات القانونية الأساسية للموظف في هذا الشأن. محاولين قراءة وتحليل مواد هذا المرسوم. الذي جاء تطبيقا للأمر رقم 06-03 المتضمن القانون الأساسي للوظيفة العمومية، وساعيا لضبط الأحكام والقواعد المتعلقة بالوضعيات القانونية الأساسية للموظف، التي تعد احدى المسائل الهامة في مسار الحياة المهنية للموظف. توصلنا إلى أن مواد هذا المرسوم حملت في طياتها عدة نقاط تخص نطاق وضوابط الوضعيات القانونية الأساسية للموظف، والتي تباينت بين وضعيات تظل فيها صلة الموظف بإدارته قائمة، كما هو الحال في القيام بالخدمة، وضعية الانتداب، وضعية خارج الاطار. ووضعيات أخرى تنقطع فيها العلاقة الوظيفية بشكل مؤقت والتي تظهر في وضعية الاستيداع، ووضعية الخدمة الوطنية.,نتناول دراسه وضعي قانونيه اساسيه موظف عام، ذلك تسليط ضوء علي جاء به مرسوم تنفيذي رقم متعلق وضعي قانونيه اساسيه موظف شان محاول قراءه تحليل مواد مرسوم جاء تطبيقا امر رقم متضمن قان اساسي وظيفه عموميه، ساعيا ضبط احكام قواعد متعلقه وضعي قانونيه اساسيه موظف، تعد احدي مسائل هامه مسار حياه مهنيه موظف توصل الي ان مواد مرسوم حملت طيات عده نقاط تخص نطاق ضوابط وضعي قانونيه اساسيه موظف، التي تباينت ضعي تظل يها صله موظف ادارته قائمه، حال قيام خدمه، ضعيه انتداب، ضعيه خارج اطار وضعي اخري تنقطع يها علاقه وظيفيه شكل مؤقت التي تظهر ضعيه استيداع، وضعيه خدمه وطنيه,0,0.011734028683181226,0.002607561929595828,6.0,8.0,0.1867512962631861
تطورت مظاهر العنف ضد الأطفال في عالم التكنولوجيات الحديثة ولازالت تتطور لتخلق لنا عنفا سيبرانيا، عجز الفقهاء عن تحديد مفهومه وتوضيح خصائصة. غموض كان له تأثيره على واقع عدم القدرة على سماع صراخ الأطفال وتوفير الحماية لهم في مواجهة هذه الظاهرة. مما دفعنا إلى طرح الإشكالية التالية: ما هو واقع الحماية القانونية المقررة لصالح الأطفال في مواجهة العنف السيبراني على المستويين الدولي والوطني؟إشكالية حاولنا الإجابة عليها في إطار ما هو متوافر من نصوص قانونية، من خلال التطرق إلى مفهوم العنف السيبراني، مصادر الحماية القانونية المقررة للأطفال من العنف السيبراني على المستويين الدولي والوطني لنتوصل إلى عجز المشرع، سواء على المستوى الدولي أوالوطني، عن مواجهة هذه الظاهرة. مما تحتم عليه إحداث ثورة في التشريعات بما يكفل الحماية للأطفال في مواجهة العنف السيبراني.كلمات مفتاحية: عنف سيبراني، تنمر سيبراني، تحرش سيبراني.,تطورت مظاهر عنف ضد اطفال عالم تكنولوجي حديثه لازالت تتطور تخلق لنا عنفا يبرانيا، عجز فقهاء تحديد مفهومه توضيح خصائصه غموض تاثيره علي اقع عدم قدره علي ماع صراخ اطفال توفير حمايه لهم مواجهه ظاهره مما دفع الي طرح اشكاليه تاليه اقع حمايه قانونيه مقرره صالح اطفال مواجهه عنف سيبراني علي مستوي دولي وطني؟اشكاليه حاول اجابه علي اطار متوافر نصوص قانونيه، تطرق الي مفهوم عنف سيبراني، مصادر حمايه قانونيه مقرره اطفال عنف سيبراني علي مستوي دولي وطني نتوصل الي عجز مشرع، واء علي مستوي دولي اوالوطني، مواجهه ظاهره مما تحتم عليه احداث ثوره تشريع يكفل حمايه اطفال مواجهه عنف سيبراني لمات مفتاحيه عنف يبراني، تنمر يبراني، تحرش يبراني,0,0.0,0.004956629491945477,10.0,19.0,0.2623922413793103
قد حاولت في هذا المقال تسليط الضوء على أهم مبادئ القانون الجنائي الدولي التي لا يمكن المساس أو التملص منها في حق من ارتكب جريمة دولية، أو الأخذ بها كأحد أهم موانع ودفع العقاب، إذ لا يمكن مثلا الدفع بمبدأ التقادم للإفلات من العقاب في نطاق الجرائم الدولية، وذلك حماية للأفراد والفئات الضعيفة، وفعلا توصلنا الى أهم توصية في بحثنا هذا وهي أنه كلما تم تطبيق هذه المبادئ تطبيقا سليما وعلى كل المجرمين، كلما تم احترام حقوق الانسان والأفراد أكثر، وزادت نسبة عدم الإفلات من العقاب بحجة التقادم أو غيرها من الحجج التي ناقشتها في هذا البحث.والغرض من تطبيق مبادئ القانون الجنائي الدولي تحقيق هدفين: الهدف الأول هو ضمان فرض العقاب على منتهكي حقوق الإنسان والقضاء على سياسات اللاعقاب والتي لا يمكن أن تكون الا عن طريق معاملة الكل سواسية أمام القانون، سواءا كانوا أفرادا أو دول، أما الهدف الثاني فهو يتمثل في تفعيل دور القواعد التجريمية الدولية في الحد من ارتكاب الجرائم الدولية وبالتالي تحقيق الهدف النهائي الذي يسعى إليه هذا القانون بإقامة عدالة دولية جنائية، وهو من أهم توصياتنا في هذه الورقة البحثية ضرورة تفعيل العقوبات.,حاولت مقال تسليط ضوء علي اهم مبادئ قان جنائي دولي يمكن مساس او تملص منها حق ارتكب جريمه دوليه، او اخذ بها احد اهم موانع دفع عقاب، اذ يمكن مثلا دفع مبدا تقادم افل عقاب نطاق جرائم دوليه، ذلك حمايه افراد فئات ضعيفه، فعلا توصل الي اهم توصيه حثنا انه لما تم تطبيق مبادئ تطبيقا ليما علي مجرمين، لما تم احترام حقوق انس افراد اكثر، زادت نسبه عدم افل عقاب حجه تقادم او غير حجج ناقشت بحث غرض تطبيق مبادئ قان جنائي دولي تحقيق هدف هدف اول ضمان فرض عقاب علي منتهكي حقوق انس قضاء علي ياس لاعقاب التي يمكن ان تكون الا طريق معامله الكل واسيه امام قانون، واءا انوا افرادا او دول، اما هدف ثاني فهو يتمثل تفعيل دور قواعد تجريميه دوليه الحد ارتكاب جرائم دوليه بالتالي تحقيق هدف نهائي يسعي اليه قان اقامه عداله دوليه جنائيه، اهم توصيات ورقه بحثيه ضروره تفعيل عقوب,0,0.0,0.0029702970297029703,11.0,19.0,0.23578219533275724
إذا كان الهدف الأساسي من إنشاء المحكمة الجنائية الدولية يتمثل في ملاحقة ومعاقبة الجناة مرتكبي الجرائم الدولية الخطيرة، فان نظامها الأساسي لم يهمل حقوق ضحايا هذه الجرائم، من خلال نصه على قواعد لحمايتهم حتى يتسنى لهم المشاركة الفعلية في الإجراءات، الذي يكون الهدف منه غالبا طلب التعويض المنصف عن الأضرار المادية والمعنوية التي أصابتهم.ليشكل بذلك اهتمام المحكمة الجنائية بضحايا الجرائم الدولية أول تجربة للعدالة الجنائية الدولية، التي أرست إلى جانب منع الإفلات من العقاب، تكريس حق الضحايا في جبر أضرارهم عن طريق تعويضهم عما يكون قد لحقهم من ضرر جراء الفعل المجرم المرتكب ضدهم، لذلك يكتسي البحث في هذا الموضوع أهمية فائقة، نظرا للدور الذي يمكن أن يلعبه تعويض الضحايا في إرساء أسس العدالة الجنائية الدولية.بناء عليه تهدف هذه الورقة البحثية إلى محاولة إلقاء الضوء على الجهود المبذولة من طرف المحكمة الجنائية الدولية لتعويض ضحايا الجرائم الدولية الخطيرة، من خلال توضيح إجراءات طلب التعويض أمام المحكمة الجنائية الدولية والوقوف على نماذج عملية للتعويض.الكلمات المفتاحية: الجرائم الدولية الخطيرة، التعويض، الضحايا، المحكمة الجنائية الدولية.,اذا هدف اساسي انشاء محكمه جنائيه دوليه يتمثل ملاحقه معاقبه جناه مرتكبي جرائم دوليه خطيره، فان نظام اساسي يهمل حقوق ضحايا جرائم، نصه علي قواعد حمايت حتي يتسني لهم مشاركه فعليه اجراءات، يكون هدف منه غالبا طلب تعويض منصف اضرار ماديه معنويه اصابت يشكل ذلك اهتمام محكمه جنائيه ضحايا جرائم دوليه اول تجربه عداله جنائيه دوليه، ارست الي جانب منع افل عقاب، تكريس حق ضحايا جبر اضرار طريق تعويض عما يكون حقهم ضرر جراء فعل مجرم مرتكب ضدهم، ذلك يكتسي بحث موضوع اهميه ائقه، نظرا دور يمكن ان يلعبه تعويض ضحايا ارساء اسس عداله جنائيه دوليه ناء عليه تهدف ورقه بحثيه الي محاوله قاء ضوء علي جهود مبذوله طرف محكمه جنائيه دوليه تعويض ضحايا جرائم دوليه خطيره، توضيح اجراء طلب تعويض امام محكمه جنائيه دوليه وقوف علي نماذج عمليه تعويض كلم مفتاحيه جرائم دوليه خطيره، تعويض، ضحايا، محكمه جنائيه دوليه,0,0.0,0.002909796314258002,6.0,18.0,0.247230136119025
تضمن التعديل الدستوري لسنة 2020 منح إختصاص التفسير للمحكمة الدستورية لكن هذا الإختصاص الجديد المذكور في المادة 192 لا يعني وظيفة التفسير التي درج عليها القضاء الدستوري في مصر و الولايات المتحدة الأمريكية على سيبلي المثال لا الحصر و هي وظيفة أشمل و أوسع نطاق، و حتى وظيفة التفسير التي سبق للمجلس الدستوري الجزائري قبل تعديل 2020 و ان مارسها في عديد من قراراته و احكامه هي أشمل و أوسع من القراءة الأولية لمضمون المادة السالفة الذكر. على الرغم من أن المؤسس الدستوري الجزائري لم يقم في جميع الدساتير و التعديلات الدستورية التي أقرت الرقابة الدستورية بالنص على وظيفة التفسير في إحتصاصات المجلس الدستوري، الا انه استعمل هذه الالية عديد المرات في قراراته و هو بذلك أخذ بالنموذج الفرنسي بحيث قام المجلس الدستوري الفرنسي بوظيفة التفسير دون وجود نص في دستور 1958 و كذا في التعديلات التي بعده.,تضمن تعديل دستوري سنه منح اختصاص تفسير محكمه دستوريه اختصاص جديد مذكور ماده يعني ظيفه تفسير درج علي قضاء دستوري مصر ولاي متحده امريكيه علي يبلي مثال حصر ظيفه اشمل اوسع نطاق، حتي ظيفه تفسير سبق مجلس دستوري جزائري تعديل ان مارس عديد قراراته احكامه اشمل اوسع قراءه اوليه مضم ماده سالفه ذكر علي رغم ان مؤسس دستوري جزائري يقم جميع دساتير تعديل دستوريه اقرت رقابه دستوريه النص علي ظيفه تفسير احتصاص مجلس دستوري، الا انه استعمل اليه عديد مرات قراراته ذلك اخذ نموذج فرنسي حيث قام مجلس دستوري فرنسي وظيفه تفسير دون جود نص دستور كذا تعديل عده,0,0.01918158567774936,0.0025575447570332483,14.0,14.0,0.3004830917874397
نص الدستور على فكرة حماية المال المستثمر عن طريق الاعتراف الصريح بحماية حق الملكية العقارية من خلال أنه لا يتم نزعها إلا وفقا لمقتضيات النفع العام، مع إلزام الإدارة بتقديم تعويض عادل ومنصف يغطي كافة حجم الأضرار التي أصابت المستثمر في هذا الشأن، لتجسيد المقصد الدستوري لمبدأ حرية الاستثمار، وفي نفس الإطار دأب قانون ترقية الاستثمار لسنة 2016 في توثيق هذه المسألة في المادة 23 منه واعتبرها ضمن الضمانات الممنوحة للاستثمارات.مع التأكيد مرة أخرى هذا القانون على مبدأ التحويل الحر في المادة 25 من خلال النص على إمكانية تحويل رؤوس الأموال المستثمرة والعائدات الناجمة عنها بكل سهولة من وإلى الخارج مع توسيع من نطاق دائرة مجالات التحويل واعتبرها المشرع كذلك ضمن نطاق الضمانات بصريح العبارة، لكن تبقى التغطية القانونية لحماية الأموال المستثمرة نسبية لاصطدامها بالمناورات التشريعية والتقييد الباطني من خلال التمسك الدولة بفكرة السيادة القانونية عن طريق فرض رقابتها الصارمة في مجال الحقل الاقتصادي لجعله يدور في فلك المصلحة العامة.,نص دستور علي كره حمايه مال مستثمر طريق اعتراف صريح حمايه حق ملكيه عقاريه انه يتم نزع الا فقا مقتضي نفع عام، زام اداره تقديم تعويض عادل منصف يغطي افه حجم اضرار اصابت مستثمر شان، تجسيد مقصد دستوري مبدا حريه استثمار، نفس اطار داب قان ترقيه استثمار سنه توثيق مساله ماده منه اعتبر ضمن ضمان ممنوحه استثمار تاكيد مره اخري قان علي مبدا تحويل الحر ماده النص علي امكانيه تحويل رؤوس اموال مستثمره عائد ناجمه عنها بكل هوله الي خارج توسيع نطاق دائره مجال تحويل اعتبر مشرع ضمن نطاق ضمان صريح عباره، تبقي تغطيه قانونيه حمايه اموال مستثمره نسبيه اصطدام مناور تشريعيه تقييد باطني تمسك دوله فكره سياده قانونيه طريق فرض رقابت صارمه مجال حقل اقتصادي جعله يدور فلك مصلحه عامه,0,0.008695652173913044,0.002173913043478261,4.0,19.0,0.16108401084010837
دفعت التطورات التكنولوجية الحاصلة في العالم المشرع الجزائري إلا تبني وسائل جديدة في إبرام العقود الإدارية،تمثلت في اعتماد طرق التكنولوجيا الحديثة في إبرام الصفقات العمومية بين المصالح المتعاقدة والمتعاملين الاقتصاديين،بتجريد الصفقات العمومية من صبغتها المادية،وذلك بإدخال وسائل إلكترونية في إبرامها،وذلك باستحداث البوابة الإلكترونية للصفقات العمومية، تهدف الدراسة للوقوف على المستجدات التي قام بها المشرع في عملية إبرام الصفقة العمومية بطريقة الإلكترونية لذلك سنتعرض بقراءة تحليلية للنصوص القانونية المنظمة لمحتوى البوابة الإلكترونية وكيفية تسييرها،ومن النتائج متوصل لها أنه ينبغي توفير الآليات الفعلية للقيام باستخدام البوابة الإلكترونية في الصفقات وليس مجرد وجود القوانين،كما على المشرع القيام بإخراج النصوص التنظيمية والتنفيذية الخاصة بعمل البوابة وعدم الاكتفاء بالنصوص الخاصة بالقوانين السابقة، و زيادة سرعة تدفق الأنترنت والعمل بالأجيال الجديدة للتكنولوجيا،إذا أردنا الذهاب فعليا للتعاملات الإلكترونية في مختلف المجلات ومنها التعاقد الإلكتروني في الصفقات العمومية في المجال الإداري.,دفعت تطور تكنولوجيه حاصله عالم مشرع جزائري الا تبني سائل جديده ابرام عقود اداريه،تمثلت اعتماد طرق تكنولوجيا حديثه ابرام صفق عموميه مصالح متعاقده متعامل اقتصاديين،بتجريد صفق عموميه صبغت ماديه،وذلك ادخال سائل كترونيه ابرامها،وذلك استحداث بوابه الكترونيه صفق عموميه، تهدف دراسه وقوف علي مستجد قام بها مشرع عمليه ابرام صفقه عموميه طريقه الكترونيه ذلك نتعرض قراءه تحليليه نصوص قانونيه منظمه محتوي بوابه الكترونيه كيفيه تسييرها،ومن نتائج متوصل انه ينبغي توفير الي فعليه قيام استخدام بوابه الكترونيه صفق ليس مجرد جود قوانين،كما علي مشرع قيام اخراج نصوص تنظيميه تنفيذيه خاصه عمل بوابه عدم اكتفاء نصوص خاصه قوان سابقه، زياده رعه تدفق انترنت عمل اجيال جديده تكنولوجيا،اذا ارد ذهاب عليا تعامل الكترونيه مختلف مجل منها تعاقد الكتروني صفق عموميه مجال اداري,0,0.0,0.002026342451874367,4.0,13.0,0.20481492192018513
يعتبر مبدأ الشرعية الجزائية في شقيه الموضوعي أهم ركائز القانون الجزائي و الذي مضمونه أن لا جريمة و لا عقوبة ولا تدبير أمن بغير قانون، و نظرا للأهمية البالغة لهذا المبدأ خاصة فيما يتعلق بتحقيق الأمن القانوني كضمانة للحقوق و الحريات الفردية في مواجهة السلطة القضائية و الذي يعد أحد مظاهر سيادة القانون في الدول الديمقراطية نصت عليه جميع المواثيق الدولية و الإقليمة ذات الصلة بحقوق الإنسان،كما اعتبرته جميع الدول مبدأ دستوريا من خلال النص عليه في دساتيرها و تعزيز ذلك بالنص عليه ضمن المواد الأولى لقوانينها العقابية،وقد أفرز هذا المبدأ عدة نتائج تدعم بدورها مبدأ سيادة القانون و هي حصر مصادر التجريم و العقاب في التشريع و بالتالي استبعاد جميع مصادر التشريع الأخرى كالشريعة الإسلامية و العرف، و عدم رجعية قانون العقوبات للوقائع و الأفعال التي وقعت قبل دخوله حيز النفاذ، و تقييد السلطة القضائية بمنع القياس في باب التجريم و العقاب مع ضرورة الإلتزام بالتفسير الضيق للنص الجزائ.,يعتبر مبدا شرعيه جزائيه شقيه موضوعي اهم ركائز قان جزائي مضمونه ان جريمه عقوبه تدبير امن غير قانون، نظرا اهميه بالغه هذا مبدا خاصه يما يتعلق تحقيق امن قانوني ضمانه حقوق حري فرديه مواجهه سلطه قضائيه يعد احد مظاهر ياده قان دول ديمقراطيه نصت عليه جميع مواثيق دوليه اقليمه ذات صله حقوق انسان،كما اعتبرته جميع دول مبدا دستوريا النص عليه دساتير تعزيز النص عليه ضمن مواد اولي قوانين عقابيه،وقد افرز مبدا عده نتائج تدعم دور مبدا ياده قان حصر مصادر تجريم عقاب تشريع تالي استبعاد جميع مصادر تشريع اخري شريعه اسلاميه عرف، عدم رجعيه قان عقوب وقائع افعال قعت دخوله حيز نفاذ، تقييد سلطه قضائيه منع قياس باب تجريم عقاب ضروره التزام تفسير ضيق لنص جزائ,0,0.0,0.002296211251435132,7.0,8.0,0.2327380952380953
إن أحد أهم المؤشرات التي تنبئ بنجاح اللامركزية، هي مستوى الإرادة السياسية على المستويين المحلي والوطني، ذلك أن الفرضية الأساسية لعملية اللامركزية تبنى على تحول السلطة من الدولة المركزية إلى المستوى المحلي، كما إنّ الحديث عن الديمقراطية وتفعيل المحيط الاجتماعي للمجتمع المحلي لا يمكن أن يستبعد دور المجتمع في تحديث الشؤون المحلية الذي يعد أحد دعائمها ومحرك من محركاتها، وهو ما تقتدي به العديد من الدول المتطورة من خلال إيصاله ونقله هموم وانشغالات المواطنين بطرق حضارية منظمة وهو ما شهدته تونس من تحولات بعد ثورة 2011 في الاصلاحات التي شهدتها بهدف تعزيز الحكم الراشد لتنمية الجماعات المحلية في منظومتها التشريعية ولتطبيق أحكام دستور الجمهورية الثانية في الباب السابع المتعلق بالسلطة المحلية أين تم إصدار عدد من النصوص القانونية التي تنظم الحكم المحلي وتسهر على شؤون المواطنين وتوفير الخدمات الأساسية لهم على أن يتم ذلك في ظل احترام الدستور ووحدة الدولة مع مراعاة التعددية والخصوصيات المحلية، الذي اعتمد على مقاربة تقوم على اللامركزية الفعلية والديمقراطية التشاركية والحوكمة المحلية..,ان احد اهم مؤشر تنبئ نجاح لامركزيه، مستوي اراده سياسيه علي مستوي محلي وطني، ان فرضيه اساسيه عمليه لامركزيه تبني علي تحول سلطه دوله مركزيه الي مستوي محلي، ان حديث ديمقراطيه تفعيل محيط اجتماعي مجتمع محلي يمكن ان يستبعد دور مجتمع تحديث شؤون محليه يعد احد دعائم محرك محركاتها، تقتدي به عديد دول متطوره ايصاله نقله هموم انشغال مواطن طرق حضاريه منظمه شهدته تونس تحول ثوره اصلاح شهدت هدف تعزيز حكم راشد تنميه جماع محليه منظومت تشريعيه لتطبيق احكام دستور جمهوريه ثانيه باب سابع متعلق سلطه محليه اين تم اصدار عدد نصوص قانونيه تنظم حكم محلي تسهر علي شؤون مواطن توفير خدم اساسيه لهم علي ان يتم ظل احترام دستور وحده دوله مراعاه تعدديه خصوصي محليه، اعتمد علي مقاربه تقوم علي لامركزيه فعليه ديمقراطيه تشاركيه حوكمه محليه,0,0.004077471967380225,0.0020387359836901123,11.0,20.0,0.18547770700636934
يعد امتلاك حقوق الملكية الفكرية مؤشرا على درجة تطور التكنولوجيا في بلد ما ومحفزا لحركة الاختراع والإبداع خاصة مع انتشار الوعي دوليا ووطنيا بضرورة التصدي لأي انتهاك لها، حيث تمتد اثار خطورة التقليد لهذه الحقوق على جميع المستويات بداية بأصحاب الحقوق كأول المتضررين، مرورا بالمستهلك وعلاقته بنوعية المنتوج، وانتهاء باقتصاد الدولة برمته. وبهدف تحقيق حماية أكثر فعالية لهذه الحقوق، لم تكتف معظم التشريعات المقارنة على غرار المشرع الجزائري بالحماية الإدارية لحقوق الملكية الفكرية استنادا إلى الهيئات الإدارية المتخصصة فقط، والمتمثلة في الديوان الوطني لحقوق المؤلف والمعهد الوطني للملكية الصناعية، بل وضعت هذه التشريعات كذلك أجهزة إدارية غير متخصصة لحمايتها، وتأتي في مقدمتها إدارة الجمارك وإدارة التجارة، نظرا لارتباط اختصاصاتهما ارتباطا وثيقا بحماية هذه الحقوق، من منطلق أن ممارستهما لاختصاصاتهما سوف تؤدي بالضرورة إلى حماية حقوق الملكية الفكرية، فما مدى فعالية الآليات الإدارية الغير المتخصصة في حماية حقوق الملكية الصناعية في الجزائر.,يعد امتلاك حقوق ملكيه فكريه مؤشرا علي درجه تطور تكنولوجيا بلد محفزا حركه اختراع ابداع خاصه انتشار وعي دوليا وطنيا ضروره تصدي لاي انتهاك ها، حيث تمتد اثار خطوره تقليد هذه حقوق علي جميع مستوي دايه اصحاب حقوق اول متضررين، مرورا مستهلك علاقته نوعيه منتوج، انتهاء اقتصاد دوله رمته بهدف تحقيق حمايه اكثر عاليه هذه حقوق، تكتف معظم تشريع مقارنه علي غرار مشرع جزائري حمايه اداريه حقوق ملكيه فكريه استنادا الي هيئ اداريه متخصصه قط، متمثله ديو وطني حقوق مؤلف معهد وطني ملكيه صناعيه، ضعت تشريع اجهزه اداريه متخصصه حمايتها، تاتي مقدمت اداره جمارك اداره تجاره، نظرا ارتباط اختصاصاتهما ارتباطا ثيقا حمايه حقوق، منطلق ان ممارستهما اختصاصاتهما سوف تؤدي ضروره الي حمايه حقوق ملكيه فكريه، فما مدي عاليه الي اداريه غير متخصصه حمايه حقوق ملكيه صناعيه جزائر,0,0.0,0.0021482277121374865,5.0,12.0,0.16404563675609007
"تتناول هذه الورقة البحثية بالدّراسة والتحليل فكرة ""الديوان""، التي جسّدها المشرع الجزائري من خلال المرسوم 21/179 المتضمن لأول مرة إنشاءَ ديوانٍ وطنيٍ للأوقاف والزكاة، هذه الفكرة التي تُعد اليوم من ضمن أبجديات حوكمة كلٍّ من نظام الوقف الإسلامي وشعيرة الزكاة، وأحد أبرز الآليات التي من شأنها أن تُحدث تطورا لافتا ضمن المنظومة الوقفية، وشعيرة الزكاة على حدّ السواء، إلا أنّ ذلك مرتبط بمدى استقلالية ""الديوان"" ككيان قائم على تسيير وتنمية واستثمار الأموال الوقفية والزكوية، استقلاليةٌ في تعيين الإطارات القائمة على تسيير الديوان، وفي إعداد البرامج، وتنفيذها، وحشد كل الوسائل للتعريف بها وإشهارها، وغيرها من المجالات الأخرى التي من شأنها أن تجسّد استقلالية الديوان، وهو ما سأحاول تأكيده أو نفيه من خلال استقراء وتحليل النصوص القانونية التي احتواها المرسوم المتضمن إنشاء الديوان الوطني للأوقاف والزكاة.",تتناول ورقه بحثيه دراسه تحليل كره ديو جسد مشرع جزائري مرسوم متضمن اول مره انشاء ديو طني اوقاف زكاه، فكره تعد يوم ضمن ابجدي حوكمه نظام وقف اسلامي شعيره زكاه، احد ابرز الي شان ان تحدث تطورا افتا ضمن منظومه وقفيه، شعيره زكاه علي حد سواء، الا ان مرتبط مدي استقلاليه ديو كيان قائم علي تسيير تنميه استثمار اموال وقفيه زكويه، استقلاليه تعي اطار قائمه علي تسيير ديوان، اعداد برامج، تنفيذها، حشد وسائل تعريف بها اشهارها، غير مجال اخري شان ان تجسد استقلاليه ديوان، احاول تاكيده او نفيه استقراء تحليل نصوص قانونيه احتوا مرسوم متضمن انشاء ديو وطني اوقاف زكاه,0,0.006297229219143577,0.003778337531486146,8.0,11.0,0.17387096774193544
